,type,element_id,text,coordinates_points,coordinates_system,coordinates_layout_width,coordinates_layout_height,last_modified,filetype,languages,page_number,file_directory,filename,detection_class_prob,parent_id,image_path
84,NarrativeText,98f5f5fce85972ca820e3155b5a0c692,"For 2-way classiﬁcation, we compare against Thorne and Vlachos [57], who train RoBERTa [35] to classify the claim as true or false given the gold evidence sentence. RAG achieves an accuracy within 2.7% of this model, despite being supplied with only the claim and retrieving its own evidence. We also analyze whether documents retrieved by RAG correspond to documents annotated as gold evidence in FEVER. We calculate the overlap in article titles between the top k documents retrieved by RAG and gold evidence annotations. We ﬁnd that the top retrieved document is from a gold article in 71% of cases, and a gold article is present in the top 10 retrieved articles in 90% of cases.","((298.7, 1037.5842266666666), (298.7, 1247.0747822222222), (1410.6202392578125, 1247.0747822222222), (1410.6202392578125, 1037.5842266666666))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],7,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9501489400863647,,
85,Title,75abe3fe82b3ebab7f26fae74fdf6342,4.5 Additional Results,"((297.3058776855469, 1289.207176111111), (297.3058776855469, 1316.881065), (583.10302734375, 1316.881065), (583.10302734375, 1289.207176111111))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],7,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.8862077593803406,,
86,NarrativeText,2d12d54f1403a73095fa89bbbdde8444,"Generation Diversity Section 4.3 shows that RAG models are more factual and speciﬁc than BART for Jeopardy question generation. Following recent work on diversity-promoting decoding [33, 59, 39], we also investigate generation diversity by calculating the ratio of distinct ngrams to total ngrams generated by different models. Table 5 shows that RAG-Sequence’s generations are more diverse than RAG-Token’s, and both are signiﬁcantly more diverse than BART without needing any diversity-promoting decoding.","((300.0, 1345.5155094444444), (300.0, 1524.8997822222223), (1409.1641845703125, 1524.8997822222223), (1409.1641845703125, 1345.5155094444444))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],7,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9446331858634949,75abe3fe82b3ebab7f26fae74fdf6342,
87,NarrativeText,141169587bbf7de1d855e843d317ecc6,"Retrieval Ablations A key feature of RAG is learning to retrieve relevant information for the task. To assess the effectiveness of the retrieval mechanism, we run ablations where we freeze the retriever during training. As shown in Table 6, learned retrieval improves results for all tasks.","((298.34661865234375, 1563.293287222222), (298.34661865234375, 1651.766448888889), (1411.313232421875, 1651.766448888889), (1411.313232421875, 1563.293287222222))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],7,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9431060552597046,75abe3fe82b3ebab7f26fae74fdf6342,
88,NarrativeText,255434252515f5dbec6bc8b7b4a042e9,"We compare RAG’s dense retriever to a word overlap-based BM25 retriever [53]. Here, we replace RAG’s retriever with a ﬁxed BM25 system, and use BM25 retrieval scores as logits when calculating p(z|x). Table 6 shows the results. For FEVER, BM25 performs best, perhaps since FEVER claims are heavily entity-centric and thus well-suited for word overlap-based retrieval. Differentiable retrieval improves results on all other tasks, especially for Open-Domain QA, where it is crucial.","((298.7, 1669.61756), (298.7, 1818.5025599999997), (1408.5947265625, 1818.5025599999997), (1408.5947265625, 1669.61756))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],7,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9510906338691711,75abe3fe82b3ebab7f26fae74fdf6342,
89,NarrativeText,c79100ff701757bab1e0a01d7df1650b,"Index hot-swapping An advantage of non-parametric memory models like RAG is that knowledge can be easily updated at test time. Parametric-only models like T5 or BART need further training to update their behavior as the world changes. To demonstrate, we build an index using the DrQA [5] Wikipedia dump from December 2016 and compare outputs from RAG using this index to the newer index from our main results (December 2018). We prepare a list of 82 world leaders who had changed","((298.7, 1856.8988427777779), (298.7, 2005.97756), (1403.882568359375, 2005.97756), (1403.882568359375, 1856.8988427777779))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],7,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9440826177597046,75abe3fe82b3ebab7f26fae74fdf6342,
90,Footer,f375b33edee9ea823358be41b54c5898,7,"((842.4220581054688, 2061.325893333333), (842.4220581054688, 2088.999782222222), (857.6384887695312, 2088.999782222222), (857.6384887695312, 2061.325893333333))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],7,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.7481048107147217,,
91,NarrativeText,44e58864eaf3f29928a688e90a79869f,Table 4: Human assessments for the Jeopardy Question Generation Task.,"((299.14166666666665, 218.8870044444444), (299.14166666666665, 276.8636711111112), (844.8018188476562, 276.8636711111112), (844.8018188476562, 218.8870044444444))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],8,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.8250964283943176,,
92,Title,f379b1ca6acfb83e1d6284ae648e959d,Table 5: Ratio of distinct to total tri-grams for generation tasks.,"((860.1361111111111, 218.8870044444444), (860.1361111111111, 276.8636711111112), (1400.4643638444445, 276.8636711111112), (1400.4643638444445, 218.8870044444444))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],8,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,,,
93,Table,75b42113db08e3a5185cfadd3f025e56,Factuality Speciﬁcity MSMARCO Jeopardy QGen BART better RAG better Both good Both poor No majority 7.1% 42.7% 11.7% 17.7% 20.8% 16.8% 37.4% 11.8% 6.9% 20.1% Gold BART RAG-Token RAG-Seq. 89.6% 70.7% 77.8% 83.5% 90.0% 32.4% 46.8% 53.8%,"((351.8543701171875, 300.869384765625), (351.8543701171875, 482.17822265625), (1389.088623046875, 482.17822265625), (1389.088623046875, 300.869384765625))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],8,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.8491016626358032,f379b1ca6acfb83e1d6284ae648e959d,./images/1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf/table-8-3.jpg
94,FigureCaption,6441b86a250c06fb84f1fe6886e70da1,"Table 6: Ablations on the dev set. As FEVER is a classiﬁcation task, both RAG models are equivalent.","((299.14166666666665, 549.9342266666666), (299.14166666666665, 577.6081155555557), (1400.72607421875, 577.6081155555557), (1400.72607421875, 549.9342266666666))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],8,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.7508386969566345,f379b1ca6acfb83e1d6284ae648e959d,
95,Table,65f788208f31ea2637bed7c4953978da,Model NQ TQA WQ Exact Match CT Jeopardy-QGen MSMarco B-1 B-1 QB-1 R-L RAG-Token-BM25 RAG-Sequence-BM25 29.7 31.8 41.5 44.1 32.1 36.6 33.1 33.8 17.5 11.1 22.3 19.5 55.5 56.5 48.4 46.9 75.1 91.6 RAG-Token-Frozen RAG-Sequence-Frozen 37.8 41.2 50.1 52.1 37.1 41.8 51.1 52.6 16.7 11.8 21.7 19.6 55.9 56.7 49.4 47.3 72.9 89.4 RAG-Token RAG-Sequence 43.5 44.0 54.8 55.8 46.5 44.9 51.9 53.4 17.9 15.3 22.6 21.5 56.2 57.2 49.4 47.5 74.5 90.6,"((311.1646728515625, 595.7740478515625), (311.1646728515625, 875.1912841796875), (1406.42822265625, 875.1912841796875), (1406.42822265625, 595.7740478515625))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],8,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9252015352249146,f379b1ca6acfb83e1d6284ae648e959d,./images/1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf/table-8-4.jpg
96,Title,8c2b87f08575e233e05f4eb0004f6d6e,FVR-3 FVR-2 Label Accuracy,"((1244.0665777777776, 604.7120622222224), (1244.0665777777776, 657.290951111111), (1415.6486044444446, 657.290951111111), (1415.6486044444446, 604.7120622222224))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],8,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,,,
97,NarrativeText,cd8278938bc4d32001c1c8fd55e6d88c,"between these dates and use a template “Who is {position}?” (e.g. “Who is the President of Peru?”) to query our NQ RAG model with each index. RAG answers 70% correctly using the 2016 index for 2016 world leaders and 68% using the 2018 index for 2018 world leaders. Accuracy with mismatched indices is low (12% with the 2018 index and 2016 leaders, 4% with the 2016 index and 2018 leaders). This shows we can update RAG’s world knowledge by simply replacing its non-parametric memory.","((299.14166666666665, 944.1731155555557), (299.14166666666665, 1093.0581155555553), (1404.8313078444437, 1093.0581155555553), (1404.8313078444437, 944.1731155555557))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],8,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9481518268585205,8c2b87f08575e233e05f4eb0004f6d6e,
98,NarrativeText,5a405fe65ecc76cc5f9c29c29c208303,"Effect of Retrieving more documents Models are trained with either 5 or 10 retrieved latent documents, and we do not observe signiﬁcant differences in performance between them. We have the ﬂexibility to adjust the number of retrieved documents at test time, which can affect performance and runtime. Figure 3 (left) shows that retrieving more documents at test time monotonically improves Open-domain QA results for RAG-Sequence, but performance peaks for RAG-Token at 10 retrieved documents. Figure 3 (right) shows that retrieving more documents leads to higher Rouge-L for RAG-Token at the expense of Bleu-1, but the effect is less pronounced for RAG-Sequence.","((300.0, 1136.1627316666666), (300.0, 1345.8470044444443), (1404.5081787109375, 1345.8470044444443), (1404.5081787109375, 1136.1627316666666))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],8,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9507241249084473,8c2b87f08575e233e05f4eb0004f6d6e,
99,Image,aa57233fe22610a08fe772baa673b65c,e o 80 mmmmmmmmmmmmmmmmmmmmm-oomoooe 55 = / £ i =70 g/ ] — RAGTokRL Z |l g - RAGTokB1 o 50 = . oeq B Z a0qh — racm | 5 Ch ! --- RAGSeq | Z 40 B ] I R K Retrieved Docs K Retrieved Docs K Retrieved Docs,"((302.67474365234375, 1383.7386474609375), (302.67474365234375, 1621.38037109375), (1406.9013671875, 1621.38037109375), (1406.9013671875, 1383.7386474609375))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],8,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.8906752467155457,,./images/1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf/figure-8-4.jpg
100,FigureCaption,2abb3197c0d8ebdc7d90f8f5b8271dcb,Figure 3: Left: NQ performance as more documents are retrieved. Center: Retrieval recall perfor- mance in NQ. Right: MS-MARCO Bleu-1 and Rouge-L as more documents are retrieved.,"((290.564453125, 1615.4814488888887), (290.564453125, 1673.4581155555557), (1413.773193359375, 1673.4581155555557), (1413.773193359375, 1615.4814488888887))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],8,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.7737261652946472,,
101,Title,709bfc181242ba9d95c9b5684ba27780,5 Related Work,"((294.8809814453125, 1753.953991111111), (294.8809814453125, 1787.1628799999999), (547.47264, 1787.1628799999999), (547.47264, 1753.953991111111))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],8,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9065819382667542,,
102,NarrativeText,cd764f83d7a138f4721bc629ac2e94d6,"Single-Task Retrieval Prior work has shown that retrieval improves performance across a variety of NLP tasks when considered in isolation. Such tasks include open-domain question answering [5, 29], fact checking [56], fact completion [48], long-form question answering [12], Wikipedia article generation [36], dialogue [41, 65, 9, 13], translation [17], and language modeling [19, 27]. Our work uniﬁes previous successes in incorporating retrieval into individual tasks, showing that a single retrieval-based architecture is capable of achieving strong performance across several tasks.","((299.0027777777778, 1826.5960649999997), (299.0027777777778, 2005.97756), (1408.35107421875, 2005.97756), (1408.35107421875, 1826.5960649999997))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],8,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9433416128158569,709bfc181242ba9d95c9b5684ba27780,
103,Footer,2a913f450915a79066c4b9499ec0329f,8,"((842.8639526367188, 2061.325893333333), (842.8639526367188, 2088.999782222222), (857.8801879882812, 2088.999782222222), (857.8801879882812, 2061.325893333333))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],8,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.7244429588317871,,
104,NarrativeText,d6d38c67f1f337391d845425a6b01599,"General-Purpose Architectures for NLP Prior work on general-purpose architectures for NLP tasks has shown great success without the use of retrieval. A single, pre-trained language model has been shown to achieve strong performance on various classiﬁcation tasks in the GLUE bench- marks [60, 61] after ﬁne-tuning [49, 8]. GPT-2 [50] later showed that a single, left-to-right, pre-trained language model could achieve strong performance across both discriminative and generative tasks. For further improvement, BART [32] and T5 [51, 52] propose a single, pre-trained encoder-decoder model that leverages bi-directional attention to achieve stronger performance on discriminative and generative tasks. Our work aims to expand the space of possible tasks with a single, uniﬁed architecture, by learning a retrieval module to augment pre-trained, generative language models.","((300.0, 205.78495388888882), (300.0, 476.0747822222223), (1409.71826171875, 476.0747822222223), (1409.71826171875, 205.78495388888882))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],9,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9522128701210022,,
105,NarrativeText,d9bad299f7f1486dfa408f48d0d294f4,"Learned Retrieval There is signiﬁcant work on learning to retrieve documents in information retrieval, more recently with pre-trained, neural language models [44, 26] similar to ours. Some work optimizes the retrieval module to aid in a speciﬁc, downstream task such as question answering, using search [46], reinforcement learning [6, 63, 62], or a latent variable approach [31, 20] as in our work. These successes leverage different retrieval-based architectures and optimization techniques to achieve strong performance on a single task, while we show that a single retrieval-based architecture can be ﬁne-tuned for strong performance on a variety of tasks.","((299.0027777777778, 512.4127316666668), (299.0027777777778, 722.0970044444446), (1406.478759765625, 722.0970044444446), (1406.478759765625, 512.4127316666668))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],9,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.95001220703125,,
106,NarrativeText,ce497437ab712172dc7b524bc572fe56,"Memory-based Architectures Our document index can be seen as a large external memory for neural networks to attend to, analogous to memory networks [64, 55]. Concurrent work [14] learns to retrieve a trained embedding for each entity in the input, rather than to retrieve raw text as in our work. Other work improves the ability of dialog models to generate factual text by attending over fact embeddings [15, 13]. A key feature of our memory is that it is comprised of raw text rather distributed representations, which makes the memory both (i) human-readable, lending a form of interpretability to our model, and (ii) human-writable, enabling us to dynamically update the model’s memory by editing the document index. This approach has also been used in knowledge-intensive dialog, where generators have been conditioned on retrieved text directly, albeit obtained via TF-IDF rather than end-to-end learnt retrieval [9].","((299.0027777777778, 758.432176111111), (299.0027777777778, 1059.02756), (1411.41845703125, 1059.02756), (1411.41845703125, 758.432176111111))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],9,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9519692659378052,,
107,NarrativeText,9c86700d3777bf2e0d7d740ad15b003d,"Retrieve-and-Edit approaches Our method shares some similarities with retrieve-and-edit style approaches, where a similar training input-output pair is retrieved for a given input, and then edited to provide a ﬁnal output. These approaches have proved successful in a number of domains including Machine Translation [18, 22] and Semantic Parsing [21]. Our approach does have several differences, including less of emphasis on lightly editing a retrieved item, but on aggregating content from several pieces of retrieved content, as well as learning latent retrieval, and retrieving evidence documents rather than related training pairs. This said, RAG techniques may work well in these settings, and could represent promising future work.","((300.0, 1095.3655094444443), (300.0, 1335.3525599999998), (1409.8197021484375, 1335.3525599999998), (1409.8197021484375, 1095.3655094444443))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],9,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9517348408699036,,
108,Title,ca51884d4ccdc041a12c3b3db20485f1,6 Discussion,"((296.7771301269531, 1381.978991111111), (296.7771301269531, 1415.18788), (504.4747009277344, 1415.18788), (504.4747009277344, 1381.978991111111))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],9,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.8900858759880066,,
109,NarrativeText,7b7d9e05f32e9198bdfbb18fdefb50d6,"In this work, we presented hybrid generation models with access to parametric and non-parametric memory. We showed that our RAG models obtain state of the art results on open-domain QA. We found that people prefer RAG’s generation over purely parametric BART, ﬁnding RAG more factual and speciﬁc. We conducted an thorough investigation of the learned retrieval component, validating its effectiveness, and we illustrated how the retrieval index can be hot-swapped to update the model without requiring any retraining. In future work, it may be fruitful to investigate if the two components can be jointly pre-trained from scratch, either with a denoising objective similar to BART or some another objective. Our work opens up new research directions on how parametric and non-parametric memories interact and how to most effectively combine them, showing promise in being applied to a wide variety of NLP tasks.","((299.0027777777778, 1450.7536711111109), (299.0027777777778, 1751.155337777778), (1407.99365234375, 1751.155337777778), (1407.99365234375, 1450.7536711111109))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],9,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9517229795455933,ca51884d4ccdc041a12c3b3db20485f1,
110,UncategorizedText,c8840a781e510d8a28843ec627b660b6,9,"((843.0805555555555, 2061.325893333333), (843.0805555555555, 2088.999782222222), (856.9174999999999, 2088.999782222222), (856.9174999999999, 2061.325893333333))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],9,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,,ca51884d4ccdc041a12c3b3db20485f1,
111,Title,57650ac513b534516a6f771aff189cf8,Broader Impact,"((299.4444274902344, 201.40676888888876), (299.4444274902344, 234.61565777777764), (530.3853759765625, 234.61565777777764), (530.3853759765625, 201.40676888888876))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],10,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9084576368331909,,
112,NarrativeText,88c0812f0184f2d563da1dd0a5883b46,"This work offers several positive societal beneﬁts over previous work: the fact that it is more strongly grounded in real factual knowledge (in this case Wikipedia) makes it “hallucinate” less with generations that are more factual, and offers more control and interpretability. RAG could be employed in a wide variety of scenarios with direct beneﬁt to society, for example by endowing it with a medical index and asking it open-domain questions on that topic, or by helping people be more effective at their jobs.","((299.0027777777778, 270.4064488888889), (299.0027777777778, 449.59700444444445), (1409.6839599609375, 449.59700444444445), (1409.6839599609375, 270.4064488888889))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],10,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9453707933425903,57650ac513b534516a6f771aff189cf8,
113,NarrativeText,e4f972bbbcd7e0b89bddd28b2daa3a38,"With these advantages also come potential downsides: Wikipedia, or any potential external knowledge source, will probably never be entirely factual and completely devoid of bias. Since RAG can be employed as a language model, similar concerns as for GPT-2 [50] are valid here, although arguably to a lesser extent, including that it might be used to generate abuse, faked or misleading content in the news or on social media; to impersonate others; or to automate the production of spam/phishing content [54]. Advanced language models may also lead to the automation of various jobs in the coming decades [16]. In order to mitigate these risks, AI systems could be employed to ﬁght against misleading content and automated spam/phishing.","((298.7, 467.4453377777777), (298.7, 707.2414488888891), (1406.630859375, 707.2414488888891), (1406.630859375, 467.4453377777777))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],10,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9506091475486755,57650ac513b534516a6f771aff189cf8,
114,Title,3a380ef2635e55d3ea06dc19739678c5,Acknowledgments,"((300.0, 754.24288), (300.0, 787.451768888889), (563.100341796875, 787.451768888889), (563.100341796875, 754.24288))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],10,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9118948578834534,,
115,NarrativeText,18094c409be6cd7e602f86c0e19095cb,"The authors would like to thank the reviewers for their thoughtful and constructive feedback on this paper, as well as HuggingFace for their help in open-sourcing code to run RAG models. The authors would also like to thank Kyunghyun Cho and Sewon Min for productive discussions and advice. EP thanks supports from the NSF Graduate Research Fellowship. PL is supported by the FAIR PhD program.","((297.1380310058594, 823.2425599999999), (297.1380310058594, 972.12756), (1411.6591796875, 972.12756), (1411.6591796875, 823.2425599999999))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],10,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.942962646484375,3a380ef2635e55d3ea06dc19739678c5,
116,Title,cf6605a3623633a2467db06f671e3854,References,"((300.0, 1019.1289911111111), (300.0, 1052.33788), (457.0539245605469, 1052.33788), (457.0539245605469, 1019.1289911111111))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],10,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.8841150999069214,,
117,ListItem,b7a4573405c8e0fa63aa53408f6f8c4c,"[1] Payal Bajaj, Daniel Campos, Nick Craswell, Li Deng, Jianfeng Gao, Xiaodong Liu, Rangan Majumder, Andrew McNamara, Bhaskar Mitra, Tri Nguyen, Mir Rosenberg, Xia Song, Alina Stoica, Saurabh Tiwary, and Tong Wang. MS MARCO: A Human Generated MAchine Reading COmprehension Dataset. arXiv:1611.09268 [cs], November 2016. URL http: //arxiv.org/abs/1611.09268. arXiv: 1611.09268.","((301.74755859375, 1072.9092266666664), (301.74755859375, 1221.9630477777778), (1416.9937744140625, 1221.9630477777778), (1416.9937744140625, 1072.9092266666664))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],10,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9369854927062988,cf6605a3623633a2467db06f671e3854,
118,ListItem,f7d84ae797426331bc9e2586d24365bb,"[2] Petr Baudiš and Jan Šediv`y. Modeling of the question answering task in the yodaqa system. In International Conference of the Cross-Language Evaluation Forum for European Languages, pages 222–228. Springer, 2015. URL https://link.springer.com/chapter/10.1007% 2F978-3-319-24027-5_20.","((308.7306213378906, 1250.4758933333335), (308.7306213378906, 1369.4602699999998), (1415.131591796875, 1369.4602699999998), (1415.131591796875, 1250.4758933333335))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],10,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9417925477027893,cf6605a3623633a2467db06f671e3854,
119,ListItem,2fb4a033e068fa3539b5438b715c73d8,"[3] Jonathan Berant, Andrew Chou, Roy Frostig, and Percy Liang. Semantic Parsing on Freebase from Question-Answer Pairs. In Proceedings of the 2013 Conference on Empirical Methods in Natural Language Processing, pages 1533–1544, Seattle, Washington, USA, October 2013. Association for Computational Linguistics. URL http://www.aclweb.org/anthology/ D13-1160.","((303.06732177734375, 1394.728671111111), (303.06732177734375, 1543.7824922222221), (1414.0047607421875, 1543.7824922222221), (1414.0047607421875, 1394.728671111111))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],10,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9373054504394531,cf6605a3623633a2467db06f671e3854,
120,ListItem,d1898441f09fda40f638577817f678f7,"[4] Bin Bi, Chenliang Li, Chen Wu, Ming Yan, and Wei Wang. Palm: Pre-training an autoencod- ing&autoregressive language model for context-conditioned generation. ArXiv, abs/2004.07159, 2020. URL https://arxiv.org/abs/2004.07159.","((305.01519775390625, 1569.0536711111108), (305.01519775390625, 1657.4991588888886), (1416.242431640625, 1657.4991588888886), (1416.242431640625, 1569.0536711111108))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],10,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9417458176612854,cf6605a3623633a2467db06f671e3854,
121,ListItem,6e1ac36c7c52a5f35b053b82e8db2480,"[5] Danqi Chen, Adam Fisch, Jason Weston, and Antoine Bordes. Reading Wikipedia to Answer Open-Domain Questions. In Proceedings of the 55th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers), pages 1870–1879, Vancouver, Canada, July 2017. Association for Computational Linguistics. doi: 10.18653/v1/P17-1171. URL https://www.aclweb.org/anthology/P17-1171.","((305.27001953125, 1682.7703377777777), (305.27001953125, 1831.8213811111111), (1416.7315673828125, 1831.8213811111111), (1416.7315673828125, 1682.7703377777777))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],10,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9335125684738159,cf6605a3623633a2467db06f671e3854,
122,ListItem,5e78555639899ccaf5362790c51be042,"[6] Eunsol Choi, Daniel Hewlett, Jakob Uszkoreit, Illia Polosukhin, Alexandre Lacoste, and Jonathan Berant. Coarse-to-ﬁne question answering for long documents. In Proceedings of the 55th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers), pages 209–220, Vancouver, Canada, July 2017. Association for Computational Linguistics. doi: 10.18653/v1/P17-1020. URL https://www.aclweb.org/anthology/P17-1020.","((306.9996032714844, 1857.09256), (306.9996032714844, 2006.1436033333332), (1416.7484130859375, 2006.1436033333332), (1416.7484130859375, 1857.09256))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],10,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9339715242385864,cf6605a3623633a2467db06f671e3854,
123,Footer,5a2572c3394b57c55d1926aa0a59a71f,10,"((836.1638888888889, 2061.325893333333), (836.1638888888889, 2088.999782222222), (865.3172607421875, 2088.999782222222), (865.3172607421875, 2061.325893333333))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],10,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.7860987782478333,,
124,ListItem,e860bff628b26ba272e94baf54965e98,"[7] Christopher Clark and Matt Gardner. Simple and Effective Multi-Paragraph Reading Compre- hension. arXiv:1710.10723 [cs], October 2017. URL http://arxiv.org/abs/1710.10723. arXiv: 1710.10723.","((307.6064453125, 205.97867111111094), (307.6064453125, 294.2581155555555), (1414.817626953125, 294.2581155555555), (1414.817626953125, 205.97867111111094))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],11,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9371670484542847,,
